  ,// User name
28-5-2013,// Evaluation date
01Lprocessed (1),0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
55.700,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q0 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q1 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q2 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q3 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q0 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q1 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q2 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q3 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,
11,0.997372,0.024089,0.012343,-0.067198,0.993930,0.014508,0.105971,-0.025765,0.986381,0.114746,0.032413,0.113297,0.985034,-0.127191,-0.115074,-0.017007,0.991043,0.089714,0.089028,0.043118,0.983029,0.009370,0.091835,0.158530,0.705220,-0.385869,-0.423163,-0.417976,0.992040,-0.045105,0.112092,-0.035456,0.892764,-0.048210,-0.183427,-0.408659,0.808669,0.068733,-0.190113,-0.552438,0.788924,-0.117176,0.311267,0.516703,0.977757,-0.075880,-0.024570,0.193983,
12,0.997348,0.023833,0.011928,-0.067722,0.993879,0.014225,0.106344,-0.026311,0.986451,0.115160,0.031843,0.112425,0.985062,-0.126739,-0.115305,-0.017170,0.991065,0.089852,0.088627,0.043160,0.982969,0.009368,0.091983,0.158819,0.705161,-0.385838,-0.423237,-0.418029,0.991253,-0.050815,0.106533,-0.059049,0.901130,-0.047248,-0.185693,-0.388909,0.808847,0.069274,-0.190235,-0.552067,0.789022,-0.117144,0.311185,0.516610,0.977735,-0.076564,-0.024909,0.193781,
13,0.997334,0.023414,0.011493,-0.068151,0.993824,0.013953,0.106738,-0.026952,0.986468,0.115696,0.031158,0.111916,0.985065,-0.126411,-0.115574,-0.017577,0.991090,0.089952,0.088182,0.043275,0.982903,0.009387,0.092175,0.159116,0.705160,-0.385754,-0.423329,-0.418014,0.989521,-0.057579,0.099748,-0.087083,0.910457,-0.046094,-0.188985,-0.365004,0.809049,0.069746,-0.190361,-0.551669,0.789141,-0.117049,0.311050,0.516531,0.977715,-0.076827,-0.025011,0.193764,
14,0.997328,0.022857,0.011023,-0.068509,0.993772,0.013709,0.107074,-0.027665,0.986430,0.116327,0.030390,0.111807,0.985044,-0.126256,-0.115839,-0.018137,0.991115,0.090003,0.087765,0.043444,0.982830,0.009425,0.092406,0.159432,0.705193,-0.385641,-0.423426,-0.417964,0.986508,-0.065161,0.091768,-0.118893,0.920188,-0.044706,-0.193534,-0.337342,0.809293,0.070148,-0.190449,-0.551228,0.789280,-0.116936,0.310877,0.516449,0.977698,-0.076790,-0.024938,0.193876,
15,0.997327,0.022183,0.010509,-0.068819,0.993727,0.013491,0.107322,-0.028413,0.986348,0.117026,0.029591,0.112014,0.985001,-0.126275,-0.116091,-0.018707,0.991139,0.090006,0.087402,0.043632,0.982748,0.009474,0.092664,0.159781,0.705234,-0.385524,-0.423512,-0.417916,0.981861,-0.073350,0.082527,-0.154137,0.929904,-0.042971,-0.199535,-0.305970,0.809584,0.070512,-0.190487,-0.550742,0.789436,-0.116856,0.310688,0.516341,0.977683,-0.076599,-0.024766,0.194049,
16,0.997331,0.021412,0.009943,-0.069092,0.993690,0.013302,0.107485,-0.029154,0.986245,0.117764,0.028822,0.112347,0.984942,-0.126429,-0.116356,-0.019128,0.991162,0.089965,0.087100,0.043792,0.982657,0.009526,0.092936,0.160178,0.705261,-0.385427,-0.423574,-0.417897,0.975196,-0.081945,0.071897,-0.192637,0.939218,-0.040676,-0.207122,-0.270768,0.809904,0.070865,-0.190493,-0.550223,0.789599,-0.116829,0.310502,0.516210,0.977672,-0.076370,-0.024556,0.194222,
17,0.997338,0.020560,0.009335,-0.069337,0.993662,0.013150,0.107574,-0.029851,0.986147,0.118514,0.028142,0.112592,0.984872,-0.126654,-0.116681,-0.019261,0.991187,0.089879,0.086860,0.043886,0.982559,0.009567,0.093203,0.160623,0.705262,-0.385365,-0.423606,-0.417921,0.966160,-0.090730,0.059793,-0.233940,0.947625,-0.037514,-0.216363,-0.231919,0.810234,0.071198,-0.190484,-0.549698,0.789752,-0.116849,0.310332,0.516074,0.977665,-0.076177,-0.024353,0.194356,
18,0.997346,0.019640,0.008707,-0.069560,0.993641,0.013041,0.107598,-0.030487,0.986073,0.119255,0.027582,0.112592,0.984796,-0.126888,-0.117104,-0.019044,0.991212,0.089754,0.086695,0.043904,0.982457,0.009585,0.093447,0.161106,0.705237,-0.385333,-0.423614,-0.417983,0.954608,-0.099467,0.046306,-0.276921,0.954465,-0.033149,-0.227280,-0.190370,0.810556,0.071483,-0.190467,-0.549192,0.789880,-0.116889,0.310185,0.515957,0.977665,-0.076050,-0.024178,0.194432,
19,0.997355,0.018665,0.008093,-0.069774,0.993630,0.012966,0.107551,-0.031062,0.986032,0.119966,0.027146,0.112307,0.984717,-0.127087,-0.117637,-0.018513,0.991233,0.089607,0.086624,0.043862,0.982356,0.009571,0.093660,0.161597,0.705199,-0.385313,-0.423612,-0.418067,0.940788,-0.107927,0.031764,-0.319781,0.959088,-0.027318,-0.239871,-0.147874,0.810864,0.071698,-0.190424,-0.548723,0.789980,-0.116926,0.310060,0.515871,0.977669,-0.075990,-0.024040,0.194452,
20,0.997363,0.017651,0.007527,-0.069996,0.993628,0.012906,0.107424,-0.031581,0.986017,0.120629,0.026810,0.111807,0.984638,-0.127227,-0.118257,-0.017786,0.991246,0.089465,0.086656,0.043799,0.982262,0.009527,0.093845,0.162060,0.705165,-0.385283,-0.423612,-0.418153,0.925348,-0.115945,0.016653,-0.360570,0.961092,-0.019913,-0.254116,-0.106443,0.811160,0.071831,-0.190330,-0.548301,0.790053,-0.116949,0.309953,0.515818,0.977676,-0.075981,-0.023934,0.194432,
21,0.997367,0.016615,0.007033,-0.070242,0.993636,0.012843,0.107214,-0.032046,0.986018,0.121229,0.026547,0.111206,0.984562,-0.127308,-0.118916,-0.016995,0.991246,0.089352,0.086786,0.043760,0.982183,0.009464,0.094011,0.162450,0.705144,-0.385235,-0.423620,-0.418225,0.909090,-0.123460,0.001438,-0.397883,0.960434,-0.010995,-0.269971,-0.067531,0.811441,0.071888,-0.190167,-0.547934,0.790105,-0.116954,0.309858,0.515795,0.977685,-0.075999,-0.023850,0.194390,
22,0.997366,0.015576,0.006613,-0.070528,0.993654,0.012761,0.106938,-0.032451,0.986028,0.121754,0.026342,0.110598,0.984493,-0.127345,-0.119555,-0.016224,0.991234,0.089284,0.086989,0.043785,0.982123,0.009396,0.094167,0.162724,0.705136,-0.385172,-0.423637,-0.418279,0.892640,-0.130499,-0.013601,-0.431252,0.957309,-0.000753,-0.287343,-0.031524,0.811701,0.071887,-0.189933,-0.547631,0.790139,-0.116950,0.309770,0.515796,0.977695,-0.076022,-0.023774,0.194341,
23,0.997361,0.014559,0.006247,-0.070859,0.993678,0.012653,0.106624,-0.032787,0.986041,0.122193,0.026213,0.110023,0.984434,-0.127361,-0.120121,-0.015488,0.991210,0.089265,0.087223,0.043903,0.982088,0.009338,0.094314,0.162853,0.705139,-0.385104,-0.423663,-0.418311,0.876282,-0.137129,-0.028402,-0.460997,0.951941,0.010529,-0.306092,0.002122,0.811928,0.071855,-0.189651,-0.547396,0.790159,-0.116948,0.309686,0.515817,0.977705,-0.076029,-0.023696,0.194298,
24,0.997350,0.013585,0.005895,-0.071226,0.993704,0.012517,0.106316,-0.033057,0.986057,0.122545,0.026199,0.109493,0.984386,-0.127378,-0.120586,-0.014786,0.991178,0.089291,0.087441,0.044133,0.982080,0.009305,0.094449,0.162822,0.705145,-0.385043,-0.423692,-0.418327,0.860066,-0.143409,-0.043017,-0.487719,0.944456,0.022459,-0.326072,0.034272,0.812116,0.071825,-0.189353,-0.547224,0.790169,-0.116961,0.309602,0.515849,0.977714,-0.076004,-0.023612,0.194270,
25,0.997336,0.012676,0.005513,-0.071616,0.993726,0.012359,0.106060,-0.033266,0.986070,0.122812,0.026349,0.109034,0.984347,-0.127410,-0.120946,-0.014165,0.991144,0.089349,0.087598,0.044470,0.982099,0.009301,0.094566,0.162642,0.705149,-0.384997,-0.423722,-0.418332,0.844041,-0.149384,-0.057483,-0.511834,0.934868,0.034539,-0.347186,0.065496,0.812260,0.071825,-0.189081,-0.547104,0.790175,-0.117005,0.309516,0.515881,0.977722,-0.075937,-0.023529,0.194265,
26,0.997321,0.011850,0.005066,-0.072005,0.993741,0.012196,0.105894,-0.033422,0.986073,0.122999,0.026695,0.108712,0.984312,-0.127460,-0.121222,-0.013753,0.991114,0.089414,0.087660,0.044884,0.982139,0.009327,0.094658,0.162347,0.705146,-0.384973,-0.423748,-0.418333,0.828396,-0.155110,-0.071751,-0.533434,0.923161,0.046236,-0.369398,0.095814,0.812358,0.071872,-0.188877,-0.547023,0.790183,-0.117088,0.309429,0.515903,0.977727,-0.075835,-0.023457,0.194288,
27,0.997306,0.011122,0.004538,-0.072365,0.993746,0.012046,0.105832,-0.033529,0.986056,0.123114,0.027236,0.108605,0.984278,-0.127517,-0.121443,-0.013719,0.991093,0.089462,0.087620,0.045317,0.982190,0.009373,0.094722,0.161995,0.705130,-0.384974,-0.423769,-0.418338,0.813414,-0.160670,-0.085718,-0.552444,0.909380,0.057146,-0.392664,0.124809,0.812410,0.071961,-0.188763,-0.546973,0.790195,-0.117206,0.309342,0.515910,0.977729,-0.075717,-0.023408,0.194333,
28,0.997293,0.010502,0.003939,-0.072672,0.993742,0.011923,0.105862,-0.033590,0.986014,0.123165,0.027929,0.108752,0.984242,-0.127555,-0.121637,-0.014190,0.991085,0.089476,0.087500,0.045702,0.982243,0.009427,0.094756,0.161652,0.705099,-0.384998,-0.423782,-0.418354,0.799337,-0.166162,-0.099297,-0.568851,0.893687,0.067134,-0.416833,0.151877,0.812421,0.072067,-0.188738,-0.546952,0.790207,-0.117340,0.309257,0.515911,0.977728,-0.075604,-0.023384,0.194383,
29,0.997283,0.009987,0.003302,-0.072909,0.993733,0.011830,0.105951,-0.033609,0.985952,0.123161,0.028710,0.109117,0.984206,-0.127550,-0.121817,-0.015161,0.991088,0.089449,0.087342,0.045983,0.982287,0.009473,0.094759,0.161377,0.705056,-0.385037,-0.423791,-0.418382,0.786284,-0.171660,-0.112459,-0.582789,0.876382,0.076368,-0.441598,0.176391,0.812397,0.072163,-0.188776,-0.546962,0.790211,-0.117464,0.309178,0.515924,0.977728,-0.075513,-0.023383,0.194421,
30,0.997277,0.009566,0.002667,-0.073070,0.993722,0.011764,0.106063,-0.033591,0.985879,0.123118,0.029509,0.109606,0.984173,-0.127491,-0.121976,-0.016475,0.991100,0.089386,0.087188,0.046132,0.982318,0.009504,0.094736,0.161204,0.705010,-0.385077,-0.423799,-0.418415,0.774278,-0.177192,-0.125216,-0.594490,0.857881,0.085222,-0.466545,0.197771,0.812345,0.072220,-0.188847,-0.547007,0.790199,-0.117551,0.309104,0.515967,0.977731,-0.075443,-0.023394,0.194429,
