  ,// User name
24-5-2013,// Evaluation date
06Wprocessed.act,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
47.717,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
24,-0.203422,0.448206,1.372108,-0.182086,0.472401,1.134656,-0.056357,0.411865,0.912453,-0.188004,0.301812,0.914628,-0.188905,0.351585,0.523568,-0.242192,0.359054,0.091151,-0.255975,0.040403,1.458672,-0.212136,-0.199243,1.368867,-0.132389,-0.047169,1.567715,-0.191947,0.139651,0.917050,-0.183178,0.101351,0.509142,-0.235959,0.087869,0.087849,
25,-0.203234,0.448318,1.372062,-0.181878,0.472498,1.134611,-0.056106,0.411882,0.912431,-0.187921,0.301873,0.914629,-0.188869,0.351619,0.523566,-0.242211,0.359065,0.091149,-0.256075,0.040604,1.458682,-0.212498,-0.199118,1.368953,-0.132408,-0.045840,1.566605,-0.191947,0.139718,0.917056,-0.183180,0.101390,0.509151,-0.235924,0.087876,0.087852,
26,-0.203038,0.448432,1.372011,-0.181666,0.472593,1.134559,-0.055864,0.411897,0.912399,-0.187848,0.301938,0.914628,-0.188842,0.351657,0.523562,-0.242232,0.359077,0.091146,-0.256163,0.040805,1.458705,-0.212819,-0.198989,1.369054,-0.132346,-0.044730,1.565652,-0.191941,0.139791,0.917058,-0.183180,0.101429,0.509156,-0.235877,0.087882,0.087852,
27,-0.202836,0.448546,1.371957,-0.181445,0.472684,1.134505,-0.055634,0.411906,0.912360,-0.187782,0.302009,0.914625,-0.188819,0.351696,0.523554,-0.242257,0.359088,0.091145,-0.256231,0.041003,1.458741,-0.213089,-0.198854,1.369163,-0.132231,-0.043833,1.564857,-0.191927,0.139871,0.917058,-0.183175,0.101469,0.509159,-0.235824,0.087890,0.087851,
28,-0.202629,0.448659,1.371904,-0.181219,0.472767,1.134450,-0.055421,0.411910,0.912318,-0.187719,0.302087,0.914620,-0.188798,0.351738,0.523545,-0.242285,0.359099,0.091144,-0.256274,0.041194,1.458786,-0.213316,-0.198717,1.369263,-0.132092,-0.043133,1.564209,-0.191906,0.139960,0.917055,-0.183168,0.101508,0.509161,-0.235774,0.087899,0.087849,
29,-0.202422,0.448766,1.371855,-0.180995,0.472841,1.134399,-0.055229,0.411907,0.912275,-0.187659,0.302170,0.914615,-0.188776,0.351781,0.523535,-0.242316,0.359110,0.091143,-0.256293,0.041373,1.458835,-0.213523,-0.198581,1.369338,-0.131954,-0.042607,1.563692,-0.191882,0.140056,0.917050,-0.183157,0.101548,0.509160,-0.235733,0.087911,0.087846,
30,-0.202221,0.448864,1.371811,-0.180780,0.472902,1.134353,-0.055062,0.411901,0.912231,-0.187601,0.302259,0.914610,-0.188751,0.351825,0.523524,-0.242348,0.359121,0.091143,-0.256292,0.041536,1.458879,-0.213732,-0.198453,1.369374,-0.131830,-0.042228,1.563278,-0.191860,0.140155,0.917043,-0.183145,0.101589,0.509159,-0.235705,0.087926,0.087842,
31,-0.202029,0.448950,1.371777,-0.180585,0.472950,1.134315,-0.054925,0.411893,0.912186,-0.187545,0.302351,0.914606,-0.188725,0.351870,0.523515,-0.242379,0.359132,0.091143,-0.256279,0.041678,1.458914,-0.213957,-0.198336,1.369364,-0.131727,-0.041965,1.562938,-0.191842,0.140255,0.917037,-0.183135,0.101630,0.509158,-0.235689,0.087943,0.087838,
32,-0.201850,0.449020,1.371753,-0.180415,0.472986,1.134287,-0.054820,0.411886,0.912140,-0.187495,0.302446,0.914603,-0.188702,0.351916,0.523506,-0.242407,0.359143,0.091142,-0.256258,0.041798,1.458937,-0.214205,-0.198235,1.369309,-0.131645,-0.041791,1.562648,-0.191827,0.140355,0.917030,-0.183128,0.101674,0.509157,-0.235682,0.087962,0.087833,
33,-0.201685,0.449075,1.371743,-0.180273,0.473011,1.134271,-0.054749,0.411882,0.912093,-0.187450,0.302542,0.914602,-0.188683,0.351965,0.523499,-0.242429,0.359155,0.091142,-0.256231,0.041893,1.458946,-0.214468,-0.198152,1.369217,-0.131580,-0.041684,1.562388,-0.191814,0.140452,0.917024,-0.183127,0.101718,0.509156,-0.235686,0.087982,0.087828,
34,-0.201532,0.449115,1.371744,-0.180160,0.473026,1.134267,-0.054712,0.411882,0.912047,-0.187410,0.302637,0.914603,-0.188671,0.352017,0.523495,-0.242445,0.359166,0.091141,-0.256198,0.041967,1.458944,-0.214736,-0.198087,1.369100,-0.131525,-0.041630,1.562150,-0.191796,0.140547,0.917019,-0.183131,0.101766,0.509154,-0.235699,0.088003,0.087821,
35,-0.201392,0.449142,1.371756,-0.180075,0.473037,1.134272,-0.054704,0.411883,0.912003,-0.187374,0.302732,0.914605,-0.188668,0.352072,0.523492,-0.242451,0.359177,0.091140,-0.256160,0.042022,1.458934,-0.214998,-0.198037,1.368965,-0.131476,-0.041624,1.561933,-0.191772,0.140642,0.917012,-0.183140,0.101816,0.509151,-0.235721,0.088021,0.087815,
36,-0.201262,0.449160,1.371775,-0.180013,0.473046,1.134284,-0.054719,0.411883,0.911963,-0.187340,0.302823,0.914608,-0.188674,0.352130,0.523491,-0.242450,0.359186,0.091139,-0.256116,0.042060,1.458916,-0.215252,-0.197999,1.368811,-0.131427,-0.041674,1.561747,-0.191742,0.140735,0.917005,-0.183152,0.101868,0.509147,-0.235751,0.088035,0.087812,
37,-0.201143,0.449171,1.371795,-0.179971,0.473055,1.134297,-0.054750,0.411878,0.911929,-0.187308,0.302910,0.914612,-0.188690,0.352188,0.523492,-0.242443,0.359193,0.091136,-0.256069,0.042085,1.458890,-0.215511,-0.197966,1.368628,-0.131378,-0.041797,1.561610,-0.191708,0.140825,0.916997,-0.183168,0.101920,0.509142,-0.235784,0.088040,0.087812,
38,-0.201032,0.449178,1.371814,-0.179941,0.473064,1.134308,-0.054790,0.411868,0.911900,-0.187280,0.302991,0.914616,-0.188716,0.352245,0.523492,-0.242431,0.359199,0.091133,-0.256026,0.042100,1.458853,-0.215793,-0.197936,1.368404,-0.131324,-0.042023,1.561551,-0.191673,0.140911,0.916988,-0.183187,0.101971,0.509135,-0.235818,0.088036,0.087817,
39,-0.200930,0.449185,1.371828,-0.179918,0.473072,1.134316,-0.054834,0.411855,0.911878,-0.187255,0.303064,0.914619,-0.188751,0.352300,0.523493,-0.242418,0.359203,0.091128,-0.255992,0.042109,1.458802,-0.216119,-0.197903,1.368129,-0.131263,-0.042389,1.561606,-0.191639,0.140990,0.916978,-0.183208,0.102018,0.509127,-0.235849,0.088026,0.087827,
40,-0.200834,0.449194,1.371839,-0.179896,0.473082,1.134321,-0.054880,0.411847,0.911859,-0.187235,0.303128,0.914620,-0.188793,0.352350,0.523493,-0.242406,0.359207,0.091121,-0.255973,0.042113,1.458736,-0.216497,-0.197865,1.367801,-0.131188,-0.042938,1.561823,-0.191606,0.141060,0.916969,-0.183230,0.102058,0.509119,-0.235876,0.088014,0.087841,
41,-0.200744,0.449210,1.371850,-0.179875,0.473096,1.134326,-0.054925,0.411851,0.911843,-0.187219,0.303184,0.914619,-0.188839,0.352395,0.523490,-0.242394,0.359210,0.091114,-0.255969,0.042118,1.458659,-0.216920,-0.197822,1.367438,-0.131089,-0.043712,1.562252,-0.191572,0.141121,0.916960,-0.183252,0.102092,0.509112,-0.235898,0.088005,0.087856,
42,-0.200661,0.449233,1.371865,-0.179854,0.473119,1.134335,-0.054969,0.411875,0.911830,-0.187207,0.303232,0.914615,-0.188883,0.352434,0.523486,-0.242382,0.359212,0.091106,-0.255976,0.042125,1.458580,-0.217362,-0.197774,1.367068,-0.130961,-0.044752,1.562945,-0.191534,0.141171,0.916954,-0.183270,0.102117,0.509107,-0.235917,0.088001,0.087872,
43,-0.200583,0.449266,1.371888,-0.179838,0.473156,1.134353,-0.055014,0.411925,0.911822,-0.187196,0.303271,0.914610,-0.188920,0.352467,0.523480,-0.242371,0.359213,0.091099,-0.255985,0.042138,1.458510,-0.217788,-0.197722,1.366722,-0.130802,-0.046084,1.563939,-0.191488,0.141213,0.916951,-0.183281,0.102135,0.509105,-0.235931,0.088002,0.087887,
44,-0.200513,0.449309,1.371921,-0.179830,0.473210,1.134382,-0.055058,0.412001,0.911818,-0.187184,0.303305,0.914604,-0.188945,0.352495,0.523473,-0.242359,0.359213,0.091093,-0.255989,0.042158,1.458458,-0.218169,-0.197669,1.366428,-0.130611,-0.047726,1.565258,-0.191433,0.141248,0.916949,-0.183282,0.102148,0.509105,-0.235940,0.088007,0.087902,
45,-0.200451,0.449363,1.371962,-0.179832,0.473284,1.134419,-0.055098,0.412101,0.911820,-0.187169,0.303337,0.914597,-0.188957,0.352520,0.523466,-0.242348,0.359213,0.091089,-0.255984,0.042186,1.458429,-0.218492,-0.197616,1.366198,-0.130389,-0.049685,1.566903,-0.191366,0.141282,0.916950,-0.183268,0.102159,0.509106,-0.235944,0.088015,0.087915,
46,-0.200398,0.449425,1.372007,-0.179840,0.473375,1.134462,-0.055131,0.412225,0.911828,-0.187151,0.303370,0.914591,-0.188956,0.352543,0.523459,-0.242338,0.359212,0.091087,-0.255970,0.042220,1.458425,-0.218765,-0.197564,1.366031,-0.130135,-0.051958,1.568855,-0.191291,0.141317,0.916951,-0.183239,0.102171,0.509109,-0.235942,0.088023,0.087927,
47,-0.200356,0.449495,1.372048,-0.179851,0.473478,1.134502,-0.055150,0.412369,0.911837,-0.187132,0.303407,0.914587,-0.188946,0.352567,0.523453,-0.242330,0.359212,0.091087,-0.255953,0.042257,1.458442,-0.219006,-0.197518,1.365922,-0.129842,-0.054544,1.571082,-0.191210,0.141358,0.916951,-0.183198,0.102186,0.509110,-0.235936,0.088031,0.087936,
