  ,// User name
28-5-2013,// Evaluation date
03uprocessed (1),0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
38.750,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
24,-0.071992,0.495772,1.301630,-0.040802,0.525070,1.069995,0.019925,0.590627,0.837602,0.013013,0.308634,0.874650,-0.120489,0.391161,0.462652,-0.169050,0.382418,0.039556,-0.151114,0.090284,1.398836,-0.134715,-0.106360,1.369548,-0.108204,-0.330635,1.449792,-0.005015,0.248484,0.864800,-0.107826,0.185071,0.497594,-0.151362,0.188462,0.050375,
25,-0.072202,0.495831,1.301637,-0.040961,0.525151,1.070011,0.019751,0.590783,0.837631,0.012907,0.308716,0.874683,-0.120499,0.391228,0.462651,-0.169067,0.382425,0.039543,-0.150986,0.090104,1.398754,-0.134189,-0.106487,1.369337,-0.108766,-0.334373,1.441932,-0.005115,0.248577,0.864792,-0.107853,0.185126,0.497573,-0.151365,0.188467,0.050368,
26,-0.072417,0.495889,1.301635,-0.041131,0.525232,1.070019,0.019564,0.590934,0.837651,0.012782,0.308773,0.874710,-0.120516,0.391299,0.462646,-0.169088,0.382436,0.039529,-0.150834,0.089918,1.398616,-0.133628,-0.106597,1.368925,-0.109358,-0.337796,1.433833,-0.005229,0.248648,0.864780,-0.107901,0.185171,0.497547,-0.151368,0.188475,0.050357,
27,-0.072643,0.495949,1.301625,-0.041315,0.525314,1.070017,0.019360,0.591076,0.837660,0.012642,0.308806,0.874731,-0.120535,0.391365,0.462635,-0.169110,0.382449,0.039514,-0.150657,0.089729,1.398420,-0.133030,-0.106683,1.368301,-0.109964,-0.340922,1.425476,-0.005355,0.248697,0.864766,-0.107970,0.185206,0.497520,-0.151371,0.188484,0.050342,
28,-0.072885,0.496013,1.301606,-0.041521,0.525396,1.070006,0.019133,0.591204,0.837659,0.012491,0.308817,0.874749,-0.120552,0.391421,0.462618,-0.169133,0.382461,0.039498,-0.150457,0.089536,1.398170,-0.132407,-0.106748,1.367476,-0.110592,-0.343756,1.416866,-0.005486,0.248726,0.864750,-0.108059,0.185229,0.497493,-0.151374,0.188492,0.050323,
29,-0.073149,0.496081,1.301585,-0.041753,0.525477,1.069991,0.018879,0.591316,0.837649,0.012332,0.308813,0.874765,-0.120565,0.391461,0.462596,-0.169153,0.382471,0.039483,-0.150237,0.089338,1.397878,-0.131768,-0.106797,1.366485,-0.111269,-0.346298,1.408035,-0.005619,0.248741,0.864734,-0.108162,0.185241,0.497469,-0.151379,0.188495,0.050304,
30,-0.073437,0.496151,1.301567,-0.042015,0.525557,1.069977,0.018595,0.591412,0.837637,0.012167,0.308800,0.874784,-0.120575,0.391483,0.462572,-0.169170,0.382478,0.039470,-0.150003,0.089132,1.397557,-0.131124,-0.106836,1.365375,-0.112032,-0.348540,1.399030,-0.005748,0.248745,0.864718,-0.108276,0.185242,0.497449,-0.151388,0.188495,0.050285,
31,-0.073748,0.496223,1.301555,-0.042312,0.525635,1.069968,0.018280,0.591493,0.837627,0.011998,0.308785,0.874806,-0.120583,0.391488,0.462546,-0.169182,0.382481,0.039459,-0.149761,0.088919,1.397226,-0.130480,-0.106870,1.364203,-0.112913,-0.350477,1.389910,-0.005870,0.248745,0.864704,-0.108392,0.185236,0.497435,-0.151399,0.188494,0.050267,
32,-0.074082,0.496294,1.301550,-0.042643,0.525711,1.069964,0.017936,0.591562,0.837621,0.011829,0.308773,0.874833,-0.120591,0.391478,0.462521,-0.169188,0.382481,0.039451,-0.149515,0.088698,1.396900,-0.129839,-0.106905,1.363021,-0.113928,-0.352102,1.380731,-0.005983,0.248747,0.864691,-0.108501,0.185223,0.497424,-0.151413,0.188491,0.050252,
33,-0.074435,0.496362,1.301549,-0.043004,0.525787,1.069963,0.017567,0.591625,0.837619,0.011661,0.308768,0.874864,-0.120600,0.391455,0.462498,-0.169188,0.382478,0.039446,-0.149270,0.088468,1.396594,-0.129202,-0.106948,1.361871,-0.115075,-0.353416,1.371545,-0.006086,0.248752,0.864680,-0.108595,0.185206,0.497414,-0.151428,0.188486,0.050239,
34,-0.074803,0.496424,1.301548,-0.043391,0.525861,1.069961,0.017177,0.591684,0.837617,0.011498,0.308772,0.874898,-0.120614,0.391424,0.462478,-0.169182,0.382473,0.039441,-0.149033,0.088230,1.396318,-0.128571,-0.106998,1.360779,-0.116342,-0.354418,1.362393,-0.006180,0.248763,0.864670,-0.108666,0.185185,0.497403,-0.151442,0.188480,0.050226,
35,-0.075184,0.496481,1.301542,-0.043794,0.525934,1.069953,0.016770,0.591747,0.837611,0.011340,0.308784,0.874933,-0.120636,0.391391,0.462460,-0.169174,0.382467,0.039436,-0.148806,0.087990,1.396072,-0.127941,-0.107051,1.359755,-0.117708,-0.355114,1.353309,-0.006265,0.248777,0.864660,-0.108708,0.185162,0.497387,-0.151455,0.188472,0.050213,
36,-0.075577,0.496532,1.301525,-0.044205,0.526003,1.069936,0.016349,0.591818,0.837594,0.011184,0.308800,0.874967,-0.120674,0.391360,0.462447,-0.169167,0.382464,0.039430,-0.148595,0.087758,1.395855,-0.127309,-0.107098,1.358794,-0.119153,-0.355506,1.344328,-0.006339,0.248793,0.864650,-0.108723,0.185139,0.497367,-0.151465,0.188466,0.050200,
37,-0.075981,0.496579,1.301494,-0.044617,0.526067,1.069907,0.015914,0.591900,0.837565,0.011028,0.308815,0.875000,-0.120729,0.391338,0.462440,-0.169168,0.382464,0.039422,-0.148400,0.087541,1.395662,-0.126670,-0.107130,1.357891,-0.120650,-0.355601,1.335487,-0.006403,0.248806,0.864640,-0.108715,0.185115,0.497343,-0.151474,0.188462,0.050187,
38,-0.076392,0.496622,1.301448,-0.045021,0.526120,1.069863,0.015464,0.591993,0.837520,0.010873,0.308823,0.875031,-0.120799,0.391324,0.462440,-0.169180,0.382469,0.039412,-0.148221,0.087344,1.395488,-0.126023,-0.107140,1.357034,-0.122163,-0.355409,1.326832,-0.006458,0.248813,0.864630,-0.108692,0.185090,0.497317,-0.151483,0.188461,0.050175,
39,-0.076805,0.496660,1.301388,-0.045415,0.526157,1.069805,0.014999,0.592093,0.837459,0.010720,0.308818,0.875062,-0.120879,0.391316,0.462447,-0.169202,0.382478,0.039400,-0.148053,0.087164,1.395331,-0.125373,-0.107131,1.356206,-0.123643,-0.354949,1.318415,-0.006505,0.248810,0.864621,-0.108667,0.185063,0.497293,-0.151491,0.188460,0.050163,
40,-0.077213,0.496689,1.301315,-0.045794,0.526171,1.069734,0.014517,0.592192,0.837382,0.010570,0.308798,0.875095,-0.120961,0.391309,0.462460,-0.169232,0.382491,0.039389,-0.147895,0.086992,1.395177,-0.124729,-0.107106,1.355366,-0.125022,-0.354247,1.310297,-0.006546,0.248798,0.864613,-0.108652,0.185031,0.497272,-0.151500,0.188456,0.050153,
41,-0.077609,0.496704,1.301232,-0.046161,0.526158,1.069652,0.014019,0.592285,0.837291,0.010424,0.308765,0.875129,-0.121040,0.391299,0.462478,-0.169261,0.382505,0.039380,-0.147744,0.086818,1.395007,-0.124105,-0.107070,1.354458,-0.126224,-0.353347,1.302547,-0.006582,0.248777,0.864603,-0.108655,0.184996,0.497256,-0.151511,0.188447,0.050144,
42,-0.077987,0.496700,1.301146,-0.046513,0.526114,1.069564,0.013507,0.592363,0.837188,0.010280,0.308724,0.875165,-0.121115,0.391283,0.462496,-0.169284,0.382518,0.039374,-0.147601,0.086632,1.394798,-0.123516,-0.107027,1.353426,-0.127171,-0.352308,1.295242,-0.006615,0.248753,0.864590,-0.108681,0.184958,0.497243,-0.151524,0.188437,0.050136,
