  ,// User name
24-5-2013,// Evaluation date
05Lprocessed,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
43.133,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
45,0.223504,0.403478,1.268570,0.265354,0.419540,1.023674,0.333952,0.398645,0.791057,0.269364,0.283826,0.864659,0.248464,0.308593,0.498364,0.192303,0.304646,0.054279,0.248183,0.020434,1.274070,0.302432,-0.037334,1.038028,0.318204,-0.023315,0.793558,0.229298,0.116034,0.869222,0.214878,0.099416,0.474247,0.190604,0.109508,0.056167,
46,0.223630,0.403528,1.268532,0.265491,0.419560,1.023635,0.334112,0.398701,0.791010,0.269492,0.283852,0.864651,0.248510,0.308606,0.498361,0.192300,0.304653,0.054280,0.248376,0.020410,1.274090,0.302722,-0.037562,1.038120,0.318373,-0.023289,0.793548,0.229360,0.116066,0.869221,0.214903,0.099434,0.474249,0.190606,0.109514,0.056173,
47,0.223752,0.403575,1.268490,0.265637,0.419577,1.023596,0.334271,0.398763,0.790952,0.269616,0.283876,0.864641,0.248548,0.308619,0.498354,0.192296,0.304659,0.054280,0.248469,0.020475,1.274079,0.302896,-0.037448,1.038116,0.318530,-0.023237,0.793536,0.229424,0.116091,0.869220,0.214923,0.099450,0.474249,0.190608,0.109519,0.056178,
48,0.223870,0.403619,1.268446,0.265796,0.419591,1.023557,0.334438,0.398822,0.790891,0.269739,0.283897,0.864626,0.248579,0.308631,0.498344,0.192290,0.304665,0.054277,0.248453,0.020640,1.274031,0.302934,-0.036959,1.038000,0.318676,-0.023157,0.793523,0.229489,0.116110,0.869217,0.214939,0.099461,0.474249,0.190610,0.109524,0.056183,
49,0.223980,0.403659,1.268399,0.265963,0.419600,1.023518,0.334626,0.398854,0.790839,0.269862,0.283913,0.864607,0.248604,0.308643,0.498331,0.192285,0.304670,0.054273,0.248342,0.020881,1.273951,0.302845,-0.036169,1.037793,0.318813,-0.023053,0.793509,0.229557,0.116121,0.869213,0.214952,0.099468,0.474247,0.190612,0.109527,0.056189,
50,0.224082,0.403694,1.268352,0.266134,0.419602,1.023480,0.334850,0.398834,0.790812,0.269989,0.283920,0.864585,0.248629,0.308653,0.498315,0.192281,0.304674,0.054269,0.248174,0.021159,1.273855,0.302668,-0.035231,1.037536,0.318944,-0.022934,0.793496,0.229628,0.116127,0.869209,0.214965,0.099471,0.474245,0.190615,0.109528,0.056195,
51,0.224175,0.403724,1.268303,0.266299,0.419595,1.023442,0.335113,0.398747,0.790817,0.270120,0.283919,0.864562,0.248657,0.308660,0.498298,0.192277,0.304678,0.054266,0.247995,0.021425,1.273758,0.302463,-0.034316,1.037279,0.319069,-0.022807,0.793481,0.229702,0.116128,0.869205,0.214981,0.099470,0.474244,0.190619,0.109527,0.056201,
52,0.224258,0.403750,1.268256,0.266454,0.419579,1.023404,0.335409,0.398602,0.790852,0.270257,0.283910,0.864539,0.248694,0.308661,0.498282,0.192274,0.304681,0.054264,0.247845,0.021647,1.273672,0.302288,-0.033557,1.037062,0.319188,-0.022678,0.793464,0.229782,0.116125,0.869202,0.215004,0.099466,0.474243,0.190625,0.109527,0.056208,
53,0.224331,0.403773,1.268209,0.266596,0.419556,1.023366,0.335715,0.398423,0.790904,0.270400,0.283893,0.864517,0.248742,0.308656,0.498267,0.192271,0.304685,0.054263,0.247745,0.021809,1.273604,0.302180,-0.033015,1.036903,0.319299,-0.022547,0.793444,0.229866,0.116120,0.869201,0.215035,0.099461,0.474243,0.190631,0.109526,0.056215,
54,0.224395,0.403794,1.268163,0.266725,0.419526,1.023328,0.336007,0.398246,0.790951,0.270548,0.283869,0.864499,0.248804,0.308645,0.498254,0.192268,0.304688,0.054264,0.247699,0.021913,1.273553,0.302145,-0.032686,1.036803,0.319399,-0.022408,0.793419,0.229954,0.116111,0.869201,0.215076,0.099456,0.474245,0.190638,0.109527,0.056220,
