"  ","// User name",,,,,,,,,,,,,,,,,
"21-5-2013","// Evaluation date",,,,,,,,,,,,,,,,,
"02Uprocessed.act","0-0-0","00:00:00:000","// Source file name and timestamp",,,,,,,,,,,,,,,
60,"// Measurement rate",,,,,,,,,,,,,,,,,
29.917,"// Data capture period",,,,,,,,,,,,,,,,,
"BUTTERWORTH FILTER","// Smoothing function",,,,,,,,,,,,,,,,,
"INTERPOLATE BAD DATA","// Data repair function",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Frame #","LshX","LshY","LshZ","LebX","LebY","LebZ","LwX","LwY","LwZ","RshX","RshY","RshZ","RebX","RebY","RebZ","RwX","RwY","RwZ"
59,0.385067,0.20495,1.282211,0.348262,0.277422,1.053225,0.390597,0.293884,0.820367,0.393362,-0.138244,1.248756,0.353975,-0.158678,0.995906,0.382551,-0.137467,0.766262
60,0.385223,0.204581,1.282327,0.347942,0.2771,1.053433,0.390109,0.293503,0.820589,0.394018,-0.13855,1.248701,0.354357,-0.158853,0.995883,0.382602,-0.137377,0.766223
61,0.385384,0.204222,1.282415,0.347629,0.276783,1.053612,0.389566,0.293147,0.820764,0.394706,-0.138859,1.248657,0.354796,-0.159038,0.995869,0.382675,-0.137272,0.766207
62,0.385543,0.203883,1.282476,0.347335,0.27647,1.053756,0.388973,0.292811,0.820883,0.39542,-0.139155,1.248632,0.355278,-0.159228,0.995872,0.382768,-0.13716,0.766216
63,0.385689,0.20357,1.282513,0.347064,0.276161,1.053864,0.38834,0.292493,0.820942,0.396159,-0.139427,1.248628,0.355796,-0.159419,0.995896,0.382882,-0.137053,0.766249
64,0.385815,0.203286,1.282528,0.346816,0.275856,1.053937,0.387676,0.292193,0.820943,0.396919,-0.139667,1.248642,0.356349,-0.159609,0.99594,0.38302,-0.136963,0.766298
65,0.385908,0.203034,1.282526,0.346581,0.275558,1.053976,0.38699,0.291914,0.820893,0.397693,-0.139873,1.24867,0.356933,-0.159796,0.995997,0.383188,-0.136902,0.766356
66,0.385956,0.202816,1.28251,0.346345,0.275271,1.053988,0.386293,0.291664,0.820802,0.398469,-0.140036,1.248705,0.357537,-0.159975,0.996061,0.38339,-0.13688,0.766411
67,0.385944,0.202632,1.282486,0.346091,0.275004,1.053979,0.385594,0.291453,0.820683,0.399228,-0.14015,1.248741,0.358142,-0.160142,0.996126,0.383634,-0.136905,0.766455
68,0.385866,0.202484,1.282457,0.345805,0.274761,1.053957,0.384904,0.291288,0.820551,0.399949,-0.140208,1.248776,0.358719,-0.160289,0.996192,0.383926,-0.136979,0.766483
