  ,// User name
28-5-2013,// Evaluation date
01R,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
85.800,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
37,-0.506205,0.050613,1.481038,-0.521706,0.116991,1.215935,-0.491178,0.103489,0.957844,-0.618675,-0.019753,0.992964,-0.718445,0.043082,0.586712,-0.830325,0.077929,0.166944,-0.593610,-0.327402,1.451597,-0.643386,-0.338899,1.181915,-0.599969,-0.331508,0.938697,-2.718666,0.022893,1.022495,-2.688958,0.110102,0.618222,-0.791826,-0.122754,0.139534,
38,-0.506520,0.050461,1.481133,-0.521910,0.116708,1.215991,-0.491246,0.102891,0.957990,-0.618891,-0.019567,0.992990,-0.718612,0.043112,0.586702,-0.830327,0.077932,0.166942,-0.593598,-0.327813,1.451323,-0.643398,-0.339022,1.181633,-0.600419,-0.331385,0.938345,-2.714383,0.022251,1.022246,-2.684717,0.109503,0.617979,-0.791825,-0.122729,0.139529,
39,-0.506847,0.050308,1.481254,-0.522110,0.116421,1.216071,-0.491347,0.102221,0.958168,-0.619025,-0.019405,0.992997,-0.718728,0.043137,0.586683,-0.830327,0.077936,0.166941,-0.593613,-0.328265,1.451017,-0.643415,-0.339122,1.181313,-0.600841,-0.331238,0.937956,-2.710107,0.021613,1.021999,-2.680480,0.108902,0.617737,-0.791824,-0.122704,0.139523,
40,-0.507186,0.050135,1.481410,-0.522305,0.116125,1.216188,-0.491478,0.101508,0.958388,-0.619053,-0.019295,0.992987,-0.718770,0.043149,0.586662,-0.830328,0.077942,0.166942,-0.593657,-0.328772,1.450666,-0.643448,-0.339197,1.180943,-0.601227,-0.331091,0.937522,-2.705843,0.020980,1.021754,-2.676248,0.108302,0.617497,-0.791820,-0.122680,0.139515,
41,-0.507545,0.049916,1.481610,-0.522503,0.115809,1.216354,-0.491622,0.100792,0.958659,-0.618972,-0.019248,0.992966,-0.718731,0.043142,0.586643,-0.830328,0.077952,0.166944,-0.593732,-0.329350,1.450259,-0.643506,-0.339250,1.180513,-0.601569,-0.330973,0.937034,-2.701593,0.020352,1.021510,-2.672020,0.107703,0.617258,-0.791814,-0.122657,0.139505,
42,-0.507938,0.049625,1.481858,-0.522718,0.115457,1.216577,-0.491755,0.100121,0.958988,-0.618809,-0.019254,0.992944,-0.718623,0.043119,0.586632,-0.830329,0.077963,0.166948,-0.593829,-0.330017,1.449783,-0.643596,-0.339281,1.180014,-0.601861,-0.330916,0.936487,-2.697358,0.019728,1.021267,-2.667796,0.107107,0.617020,-0.791804,-0.122635,0.139495,
43,-0.508384,0.049248,1.482158,-0.522962,0.115060,1.216862,-0.491855,0.099536,0.959373,-0.618605,-0.019295,0.992930,-0.718470,0.043084,0.586631,-0.830329,0.077976,0.166954,-0.593935,-0.330780,1.449234,-0.643723,-0.339292,1.179443,-0.602104,-0.330957,0.935879,-2.693136,0.019108,1.021024,-2.663575,0.106512,0.616783,-0.791793,-0.122615,0.139485,
44,-0.508898,0.048782,1.482509,-0.523240,0.114618,1.217205,-0.491909,0.099064,0.959808,-0.618400,-0.019349,0.992927,-0.718298,0.043047,0.586639,-0.830328,0.077990,0.166961,-0.594025,-0.331641,1.448612,-0.643882,-0.339278,1.178808,-0.602300,-0.331129,0.935212,-2.688923,0.018493,1.020782,-2.659358,0.105919,0.616546,-0.791784,-0.122598,0.139476,
45,-0.509493,0.048240,1.482900,-0.523554,0.114139,1.217597,-0.491910,0.098711,0.960277,-0.618227,-0.019402,0.992938,-0.718128,0.043013,0.586653,-0.830324,0.078003,0.166970,-0.594072,-0.332588,1.447926,-0.644062,-0.339239,1.178120,-0.602458,-0.331467,0.934493,-2.684715,0.017881,1.020540,-2.655144,0.105326,0.616308,-0.791777,-0.122582,0.139470,
46,-0.510178,0.047641,1.483316,-0.523902,0.113638,1.218020,-0.491863,0.098473,0.960763,-0.618099,-0.019447,0.992958,-0.717973,0.042986,0.586670,-0.830317,0.078015,0.166979,-0.594044,-0.333601,1.447191,-0.644238,-0.339174,1.177399,-0.602593,-0.331994,0.933733,-2.680503,0.017269,1.020298,-2.650932,0.104734,0.616071,-0.791774,-0.122570,0.139465,
47,-0.510955,0.047010,1.483741,-0.524288,0.113133,1.218456,-0.491771,0.098339,0.961250,-0.618020,-0.019486,0.992984,-0.717837,0.042965,0.586684,-0.830308,0.078023,0.166987,-0.593914,-0.334660,1.446429,-0.644376,-0.339092,1.176666,-0.602718,-0.332715,0.932941,-2.676280,0.016656,1.020056,-2.646720,0.104141,0.615832,-0.791775,-0.122561,0.139462,
48,-0.511825,0.046370,1.484153,-0.524717,0.112642,1.218884,-0.491640,0.098292,0.961726,-0.617983,-0.019524,0.993009,-0.717725,0.042947,0.586694,-0.830297,0.078029,0.166993,-0.593660,-0.335745,1.445663,-0.644437,-0.339005,1.175942,-0.602848,-0.333621,0.932129,-2.672039,0.016038,1.019812,-2.642502,0.103547,0.615591,-0.791776,-0.122557,0.139459,
49,-0.512779,0.045745,1.484539,-0.525196,0.112183,1.219289,-0.491478,0.098315,0.962187,-0.617979,-0.019573,0.993027,-0.717636,0.042928,0.586696,-0.830286,0.078030,0.166995,-0.593271,-0.336836,1.444915,-0.644390,-0.338928,1.175247,-0.602992,-0.334689,0.931306,-2.667772,0.015414,1.019565,-2.638273,0.102948,0.615347,-0.791776,-0.122555,0.139456,
50,-0.513806,0.045155,1.484889,-0.525727,0.111774,1.219661,-0.491295,0.098392,0.962634,-0.618001,-0.019641,0.993033,-0.717574,0.042905,0.586688,-0.830279,0.078026,0.166995,-0.592743,-0.337910,1.444199,-0.644233,-0.338859,1.174595,-0.603152,-0.335894,0.930485,-2.663475,0.014784,1.019315,-2.634027,0.102344,0.615099,-0.791773,-0.122556,0.139452,
51,-0.514889,0.044614,1.485199,-0.526313,0.111424,1.219997,-0.491107,0.098520,0.963070,-0.618044,-0.019738,0.993022,-0.717542,0.042874,0.586669,-0.830275,0.078017,0.166992,-0.592079,-0.338934,1.443523,-0.643996,-0.338774,1.173999,-0.603328,-0.337222,0.929680,-2.659143,0.014150,1.019062,-2.629760,0.101731,0.614846,-0.791765,-0.122556,0.139448,
52,-0.516015,0.044132,1.485472,-0.526955,0.111138,1.220300,-0.490930,0.098708,0.963496,-0.618106,-0.019867,0.992994,-0.717542,0.042834,0.586639,-0.830275,0.078003,0.166987,-0.591283,-0.339869,1.442885,-0.643738,-0.338634,1.173468,-0.603512,-0.338673,0.928904,-2.654773,0.013512,1.018806,-2.625469,0.101110,0.614588,-0.791753,-0.122557,0.139445,
