  ,// User name
24-5-2013,// Evaluation date
05Uprocessed,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
39.517,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
44,-0.079288,0.426795,1.263630,-0.048177,0.429498,1.016631,0.012582,0.389429,0.782345,-0.011140,0.306215,0.847526,-0.054843,0.336623,0.483675,-0.103043,0.331936,0.053142,-0.063148,0.045831,1.261026,-0.001203,0.016180,1.021695,0.014310,0.025374,0.778098,-0.078706,0.140097,0.855908,-0.109079,0.113546,0.462384,-0.117959,0.120178,0.054373,
45,-0.079271,0.426757,1.263651,-0.048160,0.429464,1.016652,0.012544,0.389406,0.782345,-0.011166,0.306167,0.847528,-0.054849,0.336595,0.483677,-0.103045,0.331935,0.053138,-0.063178,0.045751,1.261051,-0.001184,0.016014,1.021743,0.014261,0.025291,0.778114,-0.078746,0.140064,0.855909,-0.109113,0.113517,0.462384,-0.117963,0.120178,0.054370,
46,-0.079263,0.426717,1.263674,-0.048148,0.429431,1.016676,0.012510,0.389385,0.782350,-0.011191,0.306119,0.847532,-0.054851,0.336569,0.483680,-0.103047,0.331934,0.053137,-0.063200,0.045666,1.261080,-0.001143,0.015828,1.021800,0.014225,0.025211,0.778134,-0.078785,0.140031,0.855911,-0.109141,0.113491,0.462385,-0.117967,0.120179,0.054366,
47,-0.079263,0.426677,1.263700,-0.048144,0.429399,1.016703,0.012479,0.389365,0.782358,-0.011220,0.306072,0.847537,-0.054854,0.336545,0.483684,-0.103050,0.331933,0.053138,-0.063214,0.045576,1.261112,-0.001088,0.015634,1.021864,0.014199,0.025136,0.778155,-0.078823,0.139997,0.855915,-0.109165,0.113467,0.462387,-0.117971,0.120181,0.054363,
48,-0.079270,0.426638,1.263730,-0.048149,0.429368,1.016733,0.012452,0.389345,0.782372,-0.011254,0.306027,0.847544,-0.054861,0.336523,0.483689,-0.103052,0.331932,0.053141,-0.063226,0.045488,1.261145,-0.001030,0.015447,1.021927,0.014182,0.025070,0.778178,-0.078860,0.139964,0.855921,-0.109185,0.113446,0.462391,-0.117972,0.120182,0.054362,
49,-0.079280,0.426600,1.263762,-0.048162,0.429338,1.016765,0.012430,0.389322,0.782389,-0.011293,0.305982,0.847550,-0.054874,0.336503,0.483694,-0.103054,0.331931,0.053145,-0.063239,0.045407,1.261173,-0.000983,0.015293,1.021980,0.014172,0.025015,0.778198,-0.078896,0.139929,0.855927,-0.109203,0.113427,0.462394,-0.117970,0.120180,0.054361,
50,-0.079290,0.426565,1.263795,-0.048181,0.429311,1.016797,0.012410,0.389300,0.782409,-0.011337,0.305939,0.847556,-0.054894,0.336484,0.483699,-0.103055,0.331929,0.053147,-0.063259,0.045339,1.261192,-0.000962,0.015198,1.022013,0.014167,0.024973,0.778214,-0.078932,0.139895,0.855933,-0.109221,0.113409,0.462398,-0.117965,0.120177,0.054362,
51,-0.079299,0.426531,1.263829,-0.048206,0.429285,1.016828,0.012392,0.389279,0.782429,-0.011384,0.305897,0.847562,-0.054921,0.336466,0.483705,-0.103054,0.331927,0.053148,-0.063292,0.045287,1.261201,-0.000977,0.015178,1.022022,0.014166,0.024944,0.778223,-0.078966,0.139861,0.855938,-0.109240,0.113390,0.462400,-0.117960,0.120173,0.054362,
52,-0.079306,0.426498,1.263862,-0.048233,0.429261,1.016859,0.012372,0.389265,0.782447,-0.011430,0.305857,0.847568,-0.054951,0.336449,0.483711,-0.103053,0.331924,0.053147,-0.063337,0.045251,1.261198,-0.001030,0.015237,1.022006,0.014166,0.024926,0.778227,-0.078999,0.139827,0.855942,-0.109260,0.113370,0.462402,-0.117957,0.120169,0.054362,
53,-0.079311,0.426467,1.263895,-0.048259,0.429237,1.016889,0.012348,0.389256,0.782462,-0.011474,0.305821,0.847576,-0.054982,0.336431,0.483719,-0.103051,0.331921,0.053144,-0.063390,0.045229,1.261188,-0.001114,0.015361,1.021969,0.014165,0.024919,0.778225,-0.079031,0.139794,0.855945,-0.109280,0.113349,0.462404,-0.117957,0.120167,0.054361,
54,-0.079315,0.426436,1.263928,-0.048282,0.429213,1.016921,0.012321,0.389250,0.782476,-0.011514,0.305787,0.847585,-0.055013,0.336413,0.483729,-0.103048,0.331918,0.053142,-0.063442,0.045214,1.261174,-0.001214,0.015523,1.021921,0.014164,0.024919,0.778220,-0.079062,0.139763,0.855947,-0.109301,0.113326,0.462405,-0.117961,0.120165,0.054358,
55,-0.079317,0.426406,1.263962,-0.048303,0.429189,1.016952,0.012293,0.389243,0.782490,-0.011551,0.305757,0.847597,-0.055043,0.336394,0.483741,-0.103045,0.331914,0.053141,-0.063485,0.045202,1.261161,-0.001313,0.015694,1.021870,0.014161,0.024922,0.778214,-0.079092,0.139733,0.855950,-0.109324,0.113302,0.462407,-0.117968,0.120164,0.054355,
