  ,// User name
24-5-2013,// Evaluation date
05Wprocessed,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
43.600,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q0 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q1 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q2 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q3 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q0 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q1 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q2 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q3 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,
11,0.995792,-0.006773,0.088576,-0.022512,0.998739,0.045694,0.009963,-0.018271,0.986558,0.034062,-0.153075,0.045953,0.962102,-0.087389,0.007263,0.258207,0.998559,0.017450,0.050734,0.001299,0.998566,-0.045496,0.011025,0.025987,0.990403,0.037722,0.003349,-0.132919,0.745706,0.051583,-0.209050,-0.630523,0.774051,0.074491,0.037809,0.627588,0.999526,-0.014034,0.026101,0.008391,0.998453,0.051090,-0.019367,-0.010358,0.991387,-0.041807,0.051788,0.112796,
12,0.995781,-0.006544,0.088651,-0.022750,0.998750,0.045458,0.009098,-0.018674,0.986488,0.034049,-0.153278,0.046770,0.962240,-0.087748,0.007244,0.257569,0.998544,0.017621,0.050953,0.001755,0.998572,-0.045476,0.011347,0.025646,0.990448,0.037683,0.003527,-0.132589,0.744234,0.051728,-0.208603,-0.632396,0.773380,0.074217,0.038833,0.628385,0.999509,-0.013883,0.026557,0.009132,0.998446,0.051171,-0.019422,-0.010518,0.991390,-0.041630,0.052098,0.112687,
13,0.995776,-0.006357,0.088682,-0.022932,0.998764,0.045051,0.008082,-0.019367,0.986420,0.034032,-0.153493,0.047507,0.962731,-0.087851,0.006883,0.255704,0.998514,0.017940,0.051388,0.002519,0.998578,-0.045469,0.011599,0.025304,0.990492,0.037639,0.003722,-0.132267,0.743128,0.051830,-0.208116,-0.633847,0.772955,0.073850,0.039750,0.628893,0.999487,-0.013585,0.027159,0.010191,0.998439,0.051248,-0.019481,-0.010640,0.991400,-0.041427,0.052433,0.112523,
14,0.995776,-0.006201,0.088648,-0.023085,0.998778,0.044517,0.007007,-0.020276,0.986364,0.034013,-0.153681,0.048077,0.963440,-0.087747,0.006283,0.253069,0.998475,0.018369,0.051946,0.003496,0.998583,-0.045472,0.011789,0.024995,0.990533,0.037587,0.003928,-0.131971,0.742704,0.051823,-0.207586,-0.634519,0.772979,0.073384,0.040462,0.628873,0.999461,-0.013177,0.027812,0.011449,0.998434,0.051319,-0.019534,-0.010691,0.991414,-0.041209,0.052782,0.112309,
15,0.995784,-0.006066,0.088531,-0.023232,0.998790,0.043937,0.005997,-0.021280,0.986325,0.033996,-0.153811,0.048463,0.964251,-0.087492,0.005554,0.250070,0.998433,0.018840,0.052498,0.004538,0.998587,-0.045483,0.011919,0.024764,0.990567,0.037530,0.004141,-0.131725,0.743043,0.051684,-0.207019,-0.634318,0.773494,0.072820,0.040954,0.628273,0.999435,-0.012729,0.028390,0.012740,0.998430,0.051384,-0.019574,-0.010651,0.991433,-0.040984,0.053136,0.112062,
16,0.995799,-0.005950,0.088326,-0.023394,0.998796,0.043401,0.005166,-0.022256,0.986304,0.033977,-0.153874,0.048704,0.965098,-0.087132,0.004764,0.246925,0.998397,0.019276,0.052934,0.005498,0.998588,-0.045502,0.011994,0.024651,0.990591,0.037470,0.004356,-0.131550,0.743998,0.051439,-0.206434,-0.633408,0.774393,0.072163,0.041283,0.627220,0.999413,-0.012319,0.028784,0.013906,0.998428,0.051445,-0.019596,-0.010531,0.991450,-0.040771,0.053486,0.111817,
17,0.995820,-0.005852,0.088050,-0.023578,0.998798,0.042976,0.004572,-0.023123,0.986296,0.033958,-0.153881,0.048868,0.965966,-0.086700,0.003941,0.243674,0.998372,0.019617,0.053189,0.006269,0.998586,-0.045529,0.012023,0.024679,0.990606,0.037423,0.004563,-0.131451,0.745311,0.051143,-0.205866,-0.632071,0.775510,0.071426,0.041534,0.625905,0.999399,-0.012007,0.028939,0.014842,0.998427,0.051505,-0.019595,-0.010365,0.991461,-0.040597,0.053826,0.111622,
18,0.995843,-0.005772,0.087736,-0.023792,0.998795,0.042690,0.004206,-0.023851,0.986293,0.033938,-0.153854,0.049020,0.966857,-0.086224,0.003092,0.240297,0.998360,0.019837,0.053266,0.006812,0.998580,-0.045560,0.012022,0.024841,0.990611,0.037407,0.004750,-0.131409,0.746760,0.050845,-0.205353,-0.630551,0.776724,0.070637,0.041767,0.624472,0.999393,-0.011820,0.028870,0.015513,0.998426,0.051565,-0.019572,-0.010191,0.991459,-0.040487,0.054155,0.111519,
19,0.995865,-0.005707,0.087422,-0.024037,0.998788,0.042532,0.004000,-0.024461,0.986291,0.033922,-0.153817,0.049193,0.967756,-0.085744,0.002224,0.236838,0.998358,0.019944,0.053221,0.007153,0.998573,-0.045589,0.012011,0.025103,0.990611,0.037438,0.004904,-0.131392,0.748237,0.050575,-0.204929,-0.628957,0.778006,0.069833,0.041994,0.622950,0.999393,-0.011748,0.028647,0.015942,0.998425,0.051628,-0.019531,-0.010038,0.991442,-0.040449,0.054472,0.111531,
20,0.995883,-0.005649,0.087145,-0.024324,0.998778,0.042461,0.003864,-0.025000,0.986289,0.033915,-0.153777,0.049370,0.968617,-0.085303,0.001356,0.233456,0.998361,0.019971,0.053129,0.007357,0.998564,-0.045615,0.012014,0.025414,0.990611,0.037523,0.005017,-0.131365,0.749758,0.050339,-0.204616,-0.627265,0.779401,0.069059,0.042180,0.621277,0.999397,-0.011756,0.028365,0.016188,0.998424,0.051694,-0.019481,-0.009911,0.991410,-0.040469,0.054780,0.111658,
21,0.995893,-0.005590,0.086928,-0.024666,0.998767,0.042431,0.003716,-0.025515,0.986289,0.033922,-0.153730,0.049495,0.969380,-0.084947,0.000519,0.230406,0.998364,0.019957,0.053057,0.007500,0.998554,-0.045633,0.012047,0.025723,0.990614,0.037652,0.005088,-0.131300,0.751389,0.050121,-0.204425,-0.625390,0.780974,0.068365,0.042266,0.619371,0.999402,-0.011808,0.028110,0.016314,0.998422,0.051763,-0.019435,-0.009797,0.991367,-0.040514,0.055083,0.111879,
22,0.995897,-0.005520,0.086776,-0.025084,0.998755,0.042409,0.003510,-0.026044,0.986299,0.033948,-0.153659,0.049511,0.969983,-0.084704,-0.000248,0.227944,0.998364,0.019934,0.053040,0.007638,0.998546,-0.045646,0.012120,0.025989,0.990625,0.037796,0.005128,-0.131176,0.753176,0.049907,-0.204351,-0.623278,0.782739,0.067793,0.042202,0.617206,0.999405,-0.011874,0.027934,0.016374,0.998420,0.051834,-0.019407,-0.009675,0.991316,-0.040541,0.055388,0.112165,
23,0.995893,-0.005434,0.086676,-0.025595,0.998742,0.042379,0.003241,-0.026599,0.986320,0.033995,-0.153550,0.049389,0.970395,-0.084585,-0.000908,0.226226,0.998361,0.019914,0.053076,0.007802,0.998539,-0.045657,0.012237,0.026191,0.990645,0.037917,0.005154,-0.130990,0.755077,0.049685,-0.204380,-0.620982,0.784624,0.067376,0.041971,0.614870,0.999406,-0.011944,0.027847,0.016403,0.998418,0.051906,-0.019408,-0.009529,0.991263,-0.040522,0.055698,0.112486,
24,0.995884,-0.005329,0.086605,-0.026207,0.998729,0.042342,0.002932,-0.027175,0.986354,0.034058,-0.153392,0.049149,0.970615,-0.084575,-0.001429,0.225280,0.998357,0.019901,0.053137,0.008000,0.998533,-0.045667,0.012389,0.026323,0.990674,0.037977,0.005185,-0.130751,0.756957,0.049461,-0.204495,-0.618670,0.786472,0.067135,0.041594,0.612556,0.999406,-0.012015,0.027829,0.016417,0.998415,0.051977,-0.019445,-0.009352,0.991211,-0.040445,0.056015,0.112819,
25,0.995872,-0.005207,0.086538,-0.026907,0.998716,0.042304,0.002622,-0.027755,0.986399,0.034131,-0.153190,0.048841,0.970661,-0.084653,-0.001780,0.225050,0.998353,0.019889,0.053183,0.008225,0.998528,-0.045682,0.012566,0.026396,0.990710,0.037959,0.005237,-0.130484,0.758627,0.049247,-0.204678,-0.616577,0.788095,0.067073,0.041120,0.610505,0.999404,-0.012094,0.027841,0.016418,0.998412,0.052049,-0.019518,-0.009154,0.991160,-0.040319,0.056336,0.113151,
26,0.995859,-0.005077,0.086453,-0.027660,0.998702,0.042278,0.002346,-0.028308,0.986448,0.034207,-0.152958,0.048526,0.970542,-0.084804,-0.001922,0.225508,0.998351,0.019872,0.053184,0.008458,0.998524,-0.045702,0.012753,0.026430,0.990747,0.037869,0.005315,-0.130221,0.759923,0.049057,-0.204915,-0.614915,0.789345,0.067178,0.040604,0.608911,0.999403,-0.012188,0.027847,0.016394,0.998408,0.052123,-0.019624,-0.008955,0.991110,-0.040160,0.056658,0.113477,
27,0.995848,-0.004954,0.086337,-0.028415,0.998688,0.042275,0.002129,-0.028804,0.986495,0.034285,-0.152717,0.048265,0.970244,-0.085028,-0.001802,0.226702,0.998353,0.019841,0.053118,0.008673,0.998520,-0.045733,0.012940,0.026450,0.990782,0.037740,0.005416,-0.129991,0.760767,0.048897,-0.205183,-0.613794,0.790169,0.067430,0.040091,0.607848,0.999404,-0.012306,0.027825,0.016328,0.998403,0.052199,-0.019757,-0.008774,0.991063,-0.039984,0.056975,0.113798,
28,0.995841,-0.004858,0.086186,-0.029123,0.998676,0.042302,0.001983,-0.029210,0.986534,0.034372,-0.152491,0.048117,0.969743,-0.085334,-0.001374,0.228723,0.998360,0.019793,0.052976,0.008837,0.998514,-0.045776,0.013120,0.026483,0.990809,0.037613,0.005534,-0.129817,0.761175,0.048770,-0.205461,-0.613204,0.790605,0.067800,0.039609,0.607271,0.999406,-0.012455,0.027762,0.016206,0.998397,0.052279,-0.019914,-0.008629,0.991016,-0.039802,0.057283,0.114112,
29,0.995839,-0.004813,0.086004,-0.029746,0.998665,0.042357,0.001908,-0.029506,0.986559,0.034476,-0.152305,0.048133,0.969036,-0.085719,-0.000630,0.231562,0.998372,0.019729,0.052762,0.008926,0.998508,-0.045833,0.013291,0.026552,0.990825,0.037528,0.005658,-0.129712,0.761219,0.048677,-0.205726,-0.613068,0.790728,0.068260,0.039176,0.607087,0.999409,-0.012630,0.027660,0.016027,0.998390,0.052359,-0.020087,-0.008533,0.990972,-0.039622,0.057574,0.114413,
30,0.995841,-0.004835,0.085800,-0.030262,0.998657,0.042424,0.001891,-0.029690,0.986563,0.034605,-0.152177,0.048348,0.968175,-0.086147,0.000359,0.234982,0.998388,0.019662,0.052490,0.008933,0.998499,-0.045905,0.013452,0.026676,0.990829,0.037503,0.005783,-0.129685,0.760968,0.048624,-0.205962,-0.613305,0.790591,0.068782,0.038805,0.607231,0.999414,-0.012813,0.027528,0.015809,0.998382,0.052438,-0.020266,-0.008491,0.990931,-0.039447,0.057841,0.114695,
31,0.995847,-0.004925,0.085585,-0.030662,0.998652,0.042480,0.001912,-0.029775,0.986546,0.034752,-0.152124,0.048753,0.967278,-0.086545,0.001448,0.238499,0.998406,0.019610,0.052183,0.008868,0.998488,-0.045986,0.013605,0.026860,0.990821,0.037535,0.005906,-0.129734,0.760461,0.048619,-0.206170,-0.613864,0.790203,0.069339,0.038509,0.607691,0.999419,-0.012979,0.027378,0.015584,0.998375,0.052515,-0.020434,-0.008504,0.990894,-0.039277,0.058076,0.114947,
