  ,// User name
21-5-2013,// Evaluation date
04Lprocessed,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
48.367,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q0 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q1 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q2 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q3 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q0 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q1 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q2 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q3 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,
11,0.998746,-0.013853,0.040457,-0.026044,0.998451,0.015733,-0.046741,-0.025761,0.989507,0.049670,-0.027839,0.132791,0.958021,-0.075997,-0.233186,-0.148474,0.996606,0.029017,0.070330,0.031444,0.998430,-0.021027,0.051773,0.003801,0.999786,0.016097,-0.001453,-0.012920,0.999408,-0.032632,-0.007788,-0.007620,0.968797,0.110901,-0.219420,0.031443,0.995822,-0.031494,0.084732,-0.012948,0.999559,0.029442,0.002587,0.002744,0.998439,-0.012715,0.053868,-0.007481,
12,0.998721,-0.014421,0.041210,-0.025512,0.998473,0.015692,-0.046483,-0.025375,0.989255,0.049922,-0.028187,0.134492,0.957433,-0.076536,-0.234425,-0.150031,0.996638,0.028916,0.069638,0.032048,0.998399,-0.020722,0.052554,0.002770,0.999790,0.016002,-0.001778,-0.012654,0.999399,-0.032830,-0.006693,-0.008843,0.968666,0.110019,-0.220119,0.033611,0.995821,-0.031531,0.084763,-0.012701,0.999560,0.029512,0.002262,0.002082,0.998435,-0.012680,0.053944,-0.007531,
13,0.998702,-0.015059,0.041726,-0.025017,0.998499,0.015675,-0.046131,-0.025020,0.989014,0.050239,-0.028414,0.136087,0.956842,-0.077013,-0.235609,-0.151696,0.996672,0.028844,0.068960,0.032511,0.998374,-0.020490,0.053161,0.002057,0.999793,0.015929,-0.002056,-0.012488,0.999395,-0.032939,-0.005497,-0.009701,0.968598,0.109146,-0.220581,0.035330,0.995828,-0.031564,0.084694,-0.012515,0.999560,0.029577,0.001918,0.001515,0.998430,-0.012686,0.054023,-0.007571,
14,0.998692,-0.015749,0.041967,-0.024588,0.998530,0.015673,-0.045639,-0.024693,0.988836,0.050617,-0.028490,0.137221,0.956353,-0.077344,-0.236625,-0.153019,0.996709,0.028811,0.068294,0.032806,0.998358,-0.020346,0.053526,0.001686,0.999794,0.015881,-0.002267,-0.012456,0.999396,-0.032956,-0.004251,-0.010150,0.968644,0.108400,-0.220597,0.036269,0.995847,-0.031584,0.084477,-0.012409,0.999559,0.029630,0.001570,0.001053,0.998425,-0.012731,0.054102,-0.007620,
15,0.998690,-0.016466,0.041936,-0.024250,0.998567,0.015682,-0.044969,-0.024394,0.988752,0.051029,-0.028435,0.137686,0.956040,-0.077459,-0.237392,-0.153730,0.996750,0.028810,0.067637,0.032942,0.998355,-0.020290,0.053595,0.001611,0.999793,0.015855,-0.002390,-0.012561,0.999402,-0.032890,-0.003031,-0.010230,0.968819,0.107836,-0.220093,0.036345,0.995881,-0.031594,0.084079,-0.012367,0.999559,0.029675,0.001230,0.000680,0.998420,-0.012808,0.054168,-0.007692,
16,0.998695,-0.017178,0.041665,-0.024021,0.998611,0.015702,-0.044129,-0.024132,0.988763,0.051438,-0.028299,0.137481,0.955924,-0.077341,-0.237869,-0.153771,0.996792,0.028823,0.067004,0.032953,0.998368,-0.020308,0.053350,0.001741,0.999790,0.015849,-0.002413,-0.012774,0.999411,-0.032753,-0.001919,-0.010055,0.969102,0.107446,-0.219134,0.035731,0.995929,-0.031602,0.083508,-0.012344,0.999558,0.029721,0.000908,0.000371,0.998416,-0.012901,0.054204,-0.007776,
17,0.998705,-0.017860,0.041208,-0.023911,0.998656,0.015729,-0.043190,-0.023942,0.988844,0.051808,-0.028144,0.136791,0.955978,-0.077020,-0.238065,-0.153294,0.996831,0.028835,0.066445,0.032890,0.998394,-0.020378,0.052821,0.001976,0.999787,0.015859,-0.002336,-0.013036,0.999421,-0.032562,-0.000981,-0.009792,0.969450,0.107193,-0.217877,0.034741,0.995986,-0.031618,0.082838,-0.012261,0.999556,0.029777,0.000608,0.000097,0.998415,-0.012990,0.054189,-0.007852,
18,0.998717,-0.018492,0.040616,-0.023926,0.998696,0.015742,-0.042285,-0.023881,0.988954,0.052112,-0.028016,0.135903,0.956129,-0.076543,-0.238045,-0.152618,0.996860,0.028842,0.066047,0.032817,0.998430,-0.020476,0.052086,0.002225,0.999783,0.015884,-0.002175,-0.013274,0.999431,-0.032339,-0.000250,-0.009613,0.969812,0.107055,-0.216496,0.033671,0.996041,-0.031637,0.082204,-0.012029,0.999554,0.029853,0.000335,-0.000160,0.998418,-0.013053,0.054111,-0.007900,
19,0.998731,-0.019060,0.039934,-0.024062,0.998723,0.015706,-0.041582,-0.024013,0.989056,0.052332,-0.027934,0.135087,0.956281,-0.075941,-0.237931,-0.152143,0.996869,0.028860,0.065911,0.032799,0.998471,-0.020577,0.051253,0.002426,0.999781,0.015928,-0.001960,-0.013413,0.999438,-0.032105,0.000274,-0.009646,0.970150,0.107053,-0.215130,0.032678,0.996082,-0.031640,0.081768,-0.011567,0.999551,0.029951,0.000092,-0.000399,0.998425,-0.013083,0.053974,-0.007918,
20,0.998745,-0.019553,0.039190,-0.024309,0.998731,0.015585,-0.041219,-0.024381,0.989132,0.052462,-0.027884,0.134494,0.956337,-0.075202,-0.237882,-0.152240,0.996851,0.028911,0.066109,0.032889,0.998510,-0.020663,0.050442,0.002544,0.999781,0.016003,-0.001732,-0.013401,0.999442,-0.031889,0.000626,-0.009949,0.970440,0.107251,-0.213859,0.031735,0.996100,-0.031598,0.081666,-0.010838,0.999548,0.030065,-0.000121,-0.000610,0.998435,-0.013075,0.053792,-0.007912,
21,0.998759,-0.019964,0.038400,-0.024654,0.998718,0.015361,-0.041252,-0.024979,0.989182,0.052503,-0.027831,0.134119,0.956222,-0.074281,-0.238049,-0.153149,0.996806,0.029014,0.066640,0.033104,0.998543,-0.020720,0.049757,0.002582,0.999781,0.016124,-0.001534,-0.013225,0.999441,-0.031721,0.000860,-0.010511,0.970672,0.107730,-0.212717,0.030700,0.996090,-0.031487,0.081944,-0.009871,0.999544,0.030183,-0.000301,-0.000776,0.998447,-0.013034,0.053590,-0.007894,
22,0.998773,-0.020288,0.037566,-0.025083,0.998688,0.015051,-0.041626,-0.025745,0.989225,0.052464,-0.027737,0.133836,0.955908,-0.073152,-0.238529,-0.154893,0.996738,0.029164,0.067418,0.033427,0.998567,-0.020745,0.049267,0.002561,0.999783,0.016301,-0.001403,-0.012913,0.999435,-0.031632,0.001034,-0.011279,0.970836,0.108539,-0.211730,0.029444,0.996057,-0.031309,0.082540,-0.008757,0.999541,0.030291,-0.000448,-0.000893,0.998459,-0.012967,0.053389,-0.007875,
23,0.998788,-0.020526,0.036692,-0.025582,0.998647,0.014702,-0.042207,-0.026579,0.989281,0.052362,-0.027578,0.133494,0.955424,-0.071858,-0.239317,-0.157252,0.996660,0.029339,0.068300,0.033813,0.998580,-0.020742,0.048995,0.002512,0.999784,0.016528,-0.001364,-0.012523,0.999424,-0.031645,0.001195,-0.012190,0.970923,0.109666,-0.210952,0.027967,0.996010,-0.031087,0.083309,-0.007627,0.999538,0.030376,-0.000559,-0.000963,0.998469,-0.012892,0.053211,-0.007867,
24,0.998804,-0.020687,0.035782,-0.026134,0.998603,0.014374,-0.042836,-0.027379,0.989361,0.052215,-0.027362,0.133006,0.954848,-0.070536,-0.240302,-0.159825,0.996583,0.029504,0.069141,0.034214,0.998584,-0.020723,0.048927,0.002464,0.999785,0.016780,-0.001422,-0.012120,0.999407,-0.031766,0.001363,-0.013193,0.970917,0.111011,-0.210470,0.026443,0.995959,-0.030866,0.084085,-0.006604,0.999536,0.030433,-0.000630,-0.000991,0.998477,-0.012830,0.053069,-0.007889,
25,0.998819,-0.020782,0.034850,-0.026724,0.998564,0.014120,-0.043391,-0.028079,0.989457,0.052041,-0.027120,0.132402,0.954279,-0.069390,-0.241314,-0.162183,0.996518,0.029626,0.069843,0.034593,0.998580,-0.020698,0.049017,0.002437,0.999785,0.017019,-0.001563,-0.011756,0.999386,-0.031985,0.001524,-0.014250,0.970811,0.112417,-0.210371,0.025154,0.995913,-0.030688,0.084744,-0.005773,0.999535,0.030464,-0.000662,-0.000979,0.998482,-0.012804,0.052973,-0.007956,
26,0.998834,-0.020825,0.033917,-0.027340,0.998531,0.013961,-0.043811,-0.028663,0.989551,0.051853,-0.026904,0.131818,0.953788,-0.068606,-0.242201,-0.164071,0.996467,0.029688,0.070370,0.034934,0.998571,-0.020675,0.049211,0.002449,0.999785,0.017210,-0.001762,-0.011458,0.999360,-0.032272,0.001639,-0.015330,0.970609,0.113721,-0.210693,0.024364,0.995879,-0.030579,0.085228,-0.005156,0.999535,0.030475,-0.000661,-0.000920,0.998484,-0.012820,0.052918,-0.008064,
27,0.998847,-0.020830,0.033004,-0.027971,0.998505,0.013890,-0.044094,-0.029158,0.989615,0.051659,-0.026761,0.131443,0.953388,-0.068286,-0.242891,-0.165507,0.996430,0.029695,0.070740,0.035228,0.998560,-0.020657,0.049455,0.002516,0.999785,0.017340,-0.001992,-0.011229,0.999333,-0.032589,0.001661,-0.016397,0.970331,0.114803,-0.211404,0.024204,0.995855,-0.030540,0.085542,-0.004724,0.999535,0.030479,-0.000640,-0.000808,0.998484,-0.012866,0.052887,-0.008183,
28,0.998858,-0.020805,0.032128,-0.028612,0.998485,0.013873,-0.044264,-0.029611,0.989627,0.051465,-0.026720,0.131438,0.953034,-0.068413,-0.243400,-0.166739,0.996404,0.029668,0.070998,0.035469,0.998548,-0.020644,0.049693,0.002654,0.999785,0.017411,-0.002225,-0.011055,0.999306,-0.032898,0.001557,-0.017412,0.970005,0.115610,-0.212410,0.024641,0.995841,-0.030552,0.085720,-0.004412,0.999535,0.030484,-0.000612,-0.000643,0.998484,-0.012914,0.052858,-0.008270,
29,0.998866,-0.020755,0.031298,-0.029258,0.998468,0.013877,-0.044340,-0.030060,0.989577,0.051270,-0.026788,0.131877,0.952666,-0.068882,-0.243796,-0.168068,0.996386,0.029632,0.071185,0.035643,0.998538,-0.020643,0.049870,0.002881,0.999785,0.017440,-0.002430,-0.010928,0.999280,-0.033173,0.001321,-0.018345,0.969657,0.116156,-0.213594,0.025522,0.995835,-0.030585,0.085789,-0.004156,0.999535,0.030499,-0.000585,-0.000438,0.998486,-0.012939,0.052811,-0.008292,
30,0.998873,-0.020682,0.030511,-0.029900,0.998455,0.013885,-0.044321,-0.030518,0.989470,0.051069,-0.026948,0.132719,0.952248,-0.069559,-0.244136,-0.169657,0.996373,0.029606,0.071325,0.035724,0.998534,-0.020663,0.049925,0.003208,0.999786,0.017448,-0.002579,-0.010850,0.999257,-0.033403,0.000978,-0.019176,0.969308,0.116490,-0.214852,0.026647,0.995838,-0.030624,0.085752,-0.003915,0.999534,0.030523,-0.000565,-0.000213,0.998490,-0.012930,0.052742,-0.008244,
