  ,// User name
28-5-2013,// Evaluation date
01WPprocessed,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
31.950,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
41,-0.642097,0.056044,1.500286,-0.657529,0.124935,1.235821,-0.610295,0.130799,0.980008,-0.704296,-0.003816,1.000691,-0.804135,0.041664,0.592149,-0.916392,0.068710,0.178024,-0.633569,-0.358214,1.487074,-0.658446,-0.467707,1.236613,-0.520034,-0.608698,1.342353,-0.716892,-0.189910,0.946964,-0.767375,-0.155722,0.536833,-0.866318,-0.120648,0.150598,
42,-0.642098,0.055930,1.499955,-0.657597,0.124403,1.235385,-0.610408,0.129933,0.979542,-0.704152,-0.004084,1.000630,-0.804097,0.041510,0.592127,-0.916370,0.068676,0.178028,-0.633292,-0.358474,1.488216,-0.657801,-0.470408,1.238800,-0.518697,-0.600266,1.356484,-0.716618,-0.190078,0.946939,-0.767308,-0.155870,0.536835,-0.866311,-0.120674,0.150608,
43,-0.642137,0.055795,1.499618,-0.657718,0.123851,1.234946,-0.610544,0.129032,0.979088,-0.704010,-0.004371,1.000563,-0.804071,0.041345,0.592101,-0.916349,0.068638,0.178030,-0.633012,-0.358739,1.489317,-0.657231,-0.473047,1.240951,-0.517908,-0.591307,1.369575,-0.716325,-0.190271,0.946908,-0.767236,-0.156016,0.536836,-0.866303,-0.120703,0.150617,
44,-0.642195,0.055646,1.499280,-0.657878,0.123287,1.234507,-0.610704,0.128104,0.978647,-0.703863,-0.004673,1.000490,-0.804050,0.041170,0.592074,-0.916331,0.068598,0.178032,-0.632738,-0.359000,1.490368,-0.656748,-0.475577,1.243039,-0.517611,-0.581967,1.381545,-0.716027,-0.190495,0.946869,-0.767161,-0.156156,0.536831,-0.866295,-0.120733,0.150624,
45,-0.642251,0.055494,1.498946,-0.658056,0.122716,1.234073,-0.610889,0.127158,0.978219,-0.703706,-0.004985,1.000415,-0.804022,0.040985,0.592044,-0.916314,0.068559,0.178033,-0.632479,-0.359243,1.491357,-0.656354,-0.477938,1.245025,-0.517711,-0.572405,1.392301,-0.715733,-0.190748,0.946818,-0.767087,-0.156290,0.536819,-0.866286,-0.120762,0.150628,
46,-0.642291,0.055352,1.498616,-0.658233,0.122145,1.233643,-0.611098,0.126206,0.977798,-0.703536,-0.005304,1.000338,-0.803977,0.040792,0.592012,-0.916298,0.068521,0.178035,-0.632236,-0.359453,1.492267,-0.656046,-0.480074,1.246865,-0.518077,-0.562795,1.401747,-0.715433,-0.191015,0.946758,-0.767008,-0.156418,0.536797,-0.866276,-0.120790,0.150629,
47,-0.642310,0.055225,1.498292,-0.658394,0.121580,1.233218,-0.611329,0.125257,0.977380,-0.703355,-0.005627,1.000260,-0.803910,0.040596,0.591977,-0.916283,0.068485,0.178037,-0.632007,-0.359620,1.493083,-0.655816,-0.481936,1.248521,-0.518557,-0.553322,1.409801,-0.715100,-0.191265,0.946691,-0.766904,-0.156534,0.536771,-0.866263,-0.120817,0.150628,
48,-0.642318,0.055119,1.497976,-0.658535,0.121026,1.232798,-0.611576,0.124321,0.976959,-0.703168,-0.005951,1.000182,-0.803820,0.040404,0.591937,-0.916267,0.068451,0.178040,-0.631788,-0.359739,1.493788,-0.655652,-0.483498,1.249960,-0.518995,-0.544175,1.416414,-0.714689,-0.191459,0.946627,-0.766751,-0.156626,0.536748,-0.866249,-0.120842,0.150626,
49,-0.642327,0.055031,1.497668,-0.658663,0.120489,1.232386,-0.611837,0.123408,0.976537,-0.702982,-0.006270,1.000104,-0.803711,0.040223,0.591895,-0.916251,0.068417,0.178045,-0.631574,-0.359812,1.494373,-0.655538,-0.484755,1.251158,-0.519267,-0.535540,1.421590,-0.714168,-0.191565,0.946571,-0.766527,-0.156680,0.536735,-0.866232,-0.120866,0.150624,
50,-0.642350,0.054960,1.497369,-0.658791,0.119975,1.231985,-0.612106,0.122533,0.976115,-0.702804,-0.006579,1.000029,-0.803594,0.040056,0.591851,-0.916236,0.068384,0.178051,-0.631362,-0.359852,1.494829,-0.655455,-0.485726,1.252108,-0.519310,-0.527596,1.425406,-0.713531,-0.191573,0.946529,-0.766228,-0.156690,0.536736,-0.866214,-0.120890,0.150623,
51,-0.642394,0.054906,1.497082,-0.658932,0.119493,1.231599,-0.612379,0.121709,0.975699,-0.702637,-0.006872,0.999957,-0.803477,0.039905,0.591807,-0.916222,0.068352,0.178058,-0.631153,-0.359870,1.495153,-0.655386,-0.486441,1.252808,-0.519147,-0.520529,1.428020,-0.712802,-0.191497,0.946501,-0.765866,-0.156657,0.536751,-0.866197,-0.120912,0.150625,
52,-0.642459,0.054870,1.496807,-0.659094,0.119052,1.231232,-0.612650,0.120951,0.975295,-0.702481,-0.007144,0.999890,-0.803367,0.039768,0.591768,-0.916209,0.068321,0.178065,-0.630951,-0.359882,1.495344,-0.655315,-0.486934,1.253265,-0.518881,-0.514525,1.429658,-0.712023,-0.191365,0.946484,-0.765465,-0.156591,0.536778,-0.866181,-0.120932,0.150629,
53,-0.642536,0.054854,1.496545,-0.659275,0.118659,1.230886,-0.612915,0.120271,0.974912,-0.702333,-0.007391,0.999829,-0.803268,0.039642,0.591732,-0.916196,0.068292,0.178071,-0.630761,-0.359899,1.495410,-0.655234,-0.487232,1.253490,-0.518652,-0.509777,1.430568,-0.711235,-0.191201,0.946474,-0.765053,-0.156501,0.536811,-0.866169,-0.120951,0.150632,
54,-0.642615,0.054862,1.496299,-0.659468,0.118321,1.230565,-0.613169,0.119678,0.974555,-0.702188,-0.007610,0.999772,-0.803180,0.039525,0.591701,-0.916185,0.068265,0.178076,-0.630585,-0.359926,1.495362,-0.655137,-0.487342,1.253493,-0.518584,-0.506458,1.430970,-0.710467,-0.191025,0.946468,-0.764651,-0.156395,0.536847,-0.866159,-0.120968,0.150635,
55,-0.642688,0.054894,1.496072,-0.659662,0.118040,1.230270,-0.613409,0.119174,0.974231,-0.702046,-0.007799,0.999720,-0.803104,0.039416,0.591675,-0.916173,0.068242,0.178078,-0.630423,-0.359959,1.495215,-0.655025,-0.487247,1.253283,-0.518737,-0.504691,1.431002,-0.709733,-0.190843,0.946463,-0.764273,-0.156280,0.536884,-0.866152,-0.120984,0.150637,
