  ,// User name
28-5-2013,// Evaluation date
01Lprocessed (1),0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
55.700,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
24,-0.568045,0.062684,1.489194,-0.582732,0.137044,1.226171,-0.530023,0.144314,0.972124,-0.643178,-0.007283,0.995786,-0.737205,0.049261,0.587247,-0.837639,0.084205,0.126265,-0.578450,-0.347645,1.462471,-0.610195,-0.416147,1.198581,-0.557328,-0.595058,1.036412,4.611436,-3.208378,6.657355,4.747860,-3.275154,6.271539,-0.815676,-0.130981,0.142690,
25,-0.568196,0.063244,1.488932,-0.582707,0.137272,1.225806,-0.529664,0.144133,0.971837,-0.643189,-0.007059,0.995809,-0.737145,0.049395,0.587241,-0.837639,0.084204,0.126264,-0.579489,-0.348619,1.464729,-0.609267,-0.424104,1.202519,-0.550159,-0.609436,1.053704,4.601983,-3.202444,6.646538,4.738412,-3.269260,6.260730,-0.815659,-0.130959,0.142693,
26,-0.568286,0.063743,1.488687,-0.582700,0.137440,1.225463,-0.529455,0.143880,0.971544,-0.643192,-0.006836,0.995834,-0.737083,0.049519,0.587237,-0.837640,0.084205,0.126261,-0.580513,-0.349479,1.467044,-0.608502,-0.431919,1.206739,-0.543051,-0.623041,1.072470,4.592545,-3.196504,6.635718,4.728979,-3.263354,6.249918,-0.815641,-0.130940,0.142693,
27,-0.568314,0.064175,1.488464,-0.582711,0.137549,1.225149,-0.529391,0.143572,0.971255,-0.643195,-0.006611,0.995863,-0.737028,0.049637,0.587238,-0.837641,0.084209,0.126256,-0.581493,-0.350223,1.469413,-0.607859,-0.439553,1.211221,-0.536107,-0.635694,1.092641,4.583118,-3.190562,6.624896,4.719559,-3.257439,6.239103,-0.815623,-0.130924,0.142692,
28,-0.568295,0.064532,1.488266,-0.582743,0.137603,1.224869,-0.529462,0.143232,0.970977,-0.643203,-0.006381,0.995896,-0.736990,0.049754,0.587245,-0.837643,0.084215,0.126250,-0.582410,-0.350857,1.471834,-0.607317,-0.446988,1.215950,-0.529392,-0.647204,1.114101,4.573701,-3.184619,6.614072,4.710145,-3.251522,6.228285,-0.815608,-0.130907,0.142690,
29,-0.568257,0.064813,1.488095,-0.582804,0.137602,1.224626,-0.529654,0.142882,0.970715,-0.643221,-0.006143,0.995932,-0.736976,0.049872,0.587257,-0.837644,0.084222,0.126242,-0.583254,-0.351395,1.474309,-0.606867,-0.454221,1.220917,-0.522934,-0.657380,1.136674,4.564294,-3.178676,6.603247,4.700735,-3.245612,6.217465,-0.815595,-0.130891,0.142688,
30,-0.568234,0.065020,1.487952,-0.582908,0.137552,1.224418,-0.529952,0.142538,0.970471,-0.643250,-0.005899,0.995968,-0.736987,0.049996,0.587273,-0.837646,0.084230,0.126235,-0.584030,-0.351854,1.476837,-0.606498,-0.461259,1.226110,-0.516736,-0.666048,1.160128,4.554899,-3.172733,6.592420,4.691325,-3.239715,6.206641,-0.815586,-0.130874,0.142686,
31,-0.568253,0.065159,1.487830,-0.583068,0.137461,1.224242,-0.530339,0.142209,0.970245,-0.643288,-0.005650,0.996005,-0.737022,0.050127,0.587293,-0.837649,0.084238,0.126229,-0.584744,-0.352250,1.479411,-0.606191,-0.468096,1.231504,-0.510796,-0.673072,1.184195,4.545518,-3.166790,6.581591,4.681914,-3.233835,6.195812,-0.815580,-0.130856,0.142686,
32,-0.568325,0.065236,1.487720,-0.583290,0.137338,1.224085,-0.530801,0.141895,0.970035,-0.643331,-0.005402,0.996040,-0.737073,0.050264,0.587315,-0.837654,0.084248,0.126224,-0.585406,-0.352593,1.482018,-0.605923,-0.474705,1.237057,-0.505123,-0.678364,1.208599,4.536152,-3.160846,6.570759,4.672502,-3.227972,6.184977,-0.815576,-0.130837,0.142687,
33,-0.568442,0.065257,1.487609,-0.583569,0.137192,1.223938,-0.531327,0.141591,0.969837,-0.643376,-0.005163,0.996072,-0.737131,0.050401,0.587336,-0.837659,0.084258,0.126222,-0.586023,-0.352889,1.484638,-0.605670,-0.481045,1.242712,-0.499746,-0.681889,1.233094,4.526799,-3.154905,6.559923,4.663092,-3.222122,6.174137,-0.815574,-0.130817,0.142691,
