  ,// User name
21-5-2013,// Evaluation date
04Rprocessed.act,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
90.133,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
34,-0.065040,0.528007,1.488831,-0.058677,0.543752,1.192742,0.044627,0.520236,0.978599,-0.042072,0.395997,1.010732,-0.083424,0.410755,0.519115,-0.161116,0.398939,0.064663,-0.100206,0.101494,1.501140,-0.122952,0.072153,1.219424,0.018863,-0.106001,1.349906,-0.049570,0.225503,1.000060,-0.105483,0.204391,0.545739,-0.164161,0.219277,0.067100,
35,-0.065040,0.527674,1.488900,-0.058649,0.543389,1.192810,0.044680,0.519777,0.978707,-0.041978,0.395846,1.010737,-0.083405,0.410677,0.519127,-0.161098,0.398919,0.064680,-0.100055,0.101070,1.500951,-0.123249,0.072222,1.219221,0.019081,-0.099823,1.355660,-0.049434,0.225397,1.000030,-0.105434,0.204320,0.545719,-0.164170,0.219265,0.067102,
36,-0.065026,0.527351,1.488978,-0.058612,0.543039,1.192888,0.044756,0.519289,0.978849,-0.041902,0.395697,1.010741,-0.083411,0.410603,0.519141,-0.161078,0.398901,0.064697,-0.099916,0.100647,1.500775,-0.123529,0.072213,1.219038,0.019268,-0.093539,1.361228,-0.049294,0.225291,1.000002,-0.105386,0.204245,0.545700,-0.164180,0.219253,0.067106,
37,-0.064988,0.527048,1.489057,-0.058558,0.542718,1.192966,0.044854,0.518778,0.979010,-0.041846,0.395550,1.010745,-0.083436,0.410533,0.519154,-0.161058,0.398885,0.064714,-0.099796,0.100238,1.500629,-0.123779,0.072087,1.218895,0.019403,-0.087253,1.366628,-0.049149,0.225183,0.999975,-0.105334,0.204166,0.545684,-0.164191,0.219239,0.067110,
38,-0.064925,0.526768,1.489128,-0.058479,0.542436,1.193037,0.044972,0.518258,0.979176,-0.041808,0.395403,1.010747,-0.083471,0.410467,0.519165,-0.161042,0.398869,0.064729,-0.099694,0.099851,1.500528,-0.123987,0.071825,1.218808,0.019436,-0.081048,1.371899,-0.049001,0.225071,0.999952,-0.105275,0.204081,0.545670,-0.164203,0.219223,0.067114,
39,-0.064841,0.526511,1.489184,-0.058372,0.542193,1.193094,0.045109,0.517747,0.979334,-0.041777,0.395255,1.010747,-0.083504,0.410401,0.519173,-0.161033,0.398853,0.064742,-0.099605,0.099487,1.500484,-0.124141,0.071425,1.218789,0.019294,-0.074970,1.377091,-0.048849,0.224953,0.999932,-0.105211,0.203991,0.545660,-0.164215,0.219206,0.067118,
40,-0.064751,0.526270,1.489223,-0.058242,0.541982,1.193135,0.045267,0.517264,0.979476,-0.041743,0.395102,1.010744,-0.083525,0.410333,0.519177,-0.161031,0.398836,0.064752,-0.099516,0.099142,1.500505,-0.124227,0.070905,1.218842,0.018913,-0.069029,1.382242,-0.048696,0.224826,0.999915,-0.105145,0.203897,0.545652,-0.164227,0.219187,0.067122,
41,-0.064670,0.526042,1.489243,-0.058106,0.541790,1.193159,0.045447,0.516823,0.979597,-0.041692,0.394944,1.010739,-0.083524,0.410259,0.519178,-0.161033,0.398817,0.064762,-0.099417,0.098811,1.500590,-0.124237,0.070305,1.218963,0.018260,-0.063209,1.387357,-0.048546,0.224690,0.999900,-0.105081,0.203800,0.545646,-0.164239,0.219169,0.067125,
42,-0.064613,0.525821,1.489246,-0.057981,0.541602,1.193165,0.045649,0.516436,0.979696,-0.041615,0.394781,1.010730,-0.083494,0.410173,0.519177,-0.161038,0.398798,0.064770,-0.099300,0.098494,1.500730,-0.124172,0.069680,1.219140,0.017352,-0.057488,1.392390,-0.048404,0.224543,0.999887,-0.105027,0.203701,0.545642,-0.164249,0.219151,0.067128,
43,-0.064591,0.525607,1.489231,-0.057883,0.541406,1.193152,0.045868,0.516109,0.979773,-0.041508,0.394611,1.010720,-0.083431,0.410073,0.519172,-0.161043,0.398778,0.064778,-0.099167,0.098196,1.500908,-0.124042,0.069078,1.219349,0.016257,-0.051861,1.397254,-0.048274,0.224386,0.999877,-0.104985,0.203600,0.545640,-0.164256,0.219135,0.067131,
44,-0.064607,0.525402,1.489195,-0.057823,0.541194,1.193118,0.046098,0.515838,0.979827,-0.041374,0.394439,1.010707,-0.083339,0.409957,0.519165,-0.161049,0.398758,0.064782,-0.099023,0.097922,1.501102,-0.123857,0.068531,1.219568,0.015072,-0.046356,1.401836,-0.048162,0.224220,0.999869,-0.104957,0.203496,0.545640,-0.164259,0.219119,0.067134,
45,-0.064655,0.525208,1.489137,-0.057804,0.540967,1.193060,0.046325,0.515615,0.979856,-0.041224,0.394265,1.010693,-0.083224,0.409825,0.519155,-0.161055,0.398738,0.064783,-0.098876,0.097672,1.501287,-0.123623,0.068040,1.219770,0.013886,-0.041038,1.406040,-0.048066,0.224050,0.999862,-0.104941,0.203391,0.545640,-0.164257,0.219105,0.067137,
46,-0.064729,0.525026,1.489060,-0.057824,0.540729,1.192981,0.046537,0.515427,0.979863,-0.041074,0.394095,1.010678,-0.083098,0.409681,0.519143,-0.161063,0.398718,0.064779,-0.098731,0.097443,1.501442,-0.123343,0.067581,1.219938,0.012746,-0.036004,1.409803,-0.047987,0.223879,0.999856,-0.104934,0.203283,0.545640,-0.164251,0.219091,0.067138,
47,-0.064819,0.524858,1.488969,-0.057877,0.540486,1.192887,0.046723,0.515259,0.979849,-0.040939,0.393933,1.010663,-0.082974,0.409531,0.519129,-0.161072,0.398697,0.064771,-0.098592,0.097227,1.501556,-0.123026,0.067123,1.220063,0.011654,-0.031373,1.413107,-0.047917,0.223711,0.999849,-0.104932,0.203173,0.545639,-0.164242,0.219077,0.067137,
48,-0.064918,0.524704,1.488875,-0.057948,0.540250,1.192789,0.046874,0.515099,0.979823,-0.040829,0.393783,1.010648,-0.082862,0.409383,0.519114,-0.161082,0.398676,0.064761,-0.098465,0.097017,1.501626,-0.122687,0.066641,1.220143,0.010582,-0.027268,1.415961,-0.047850,0.223550,0.999841,-0.104935,0.203060,0.545638,-0.164232,0.219061,0.067133,
49,-0.065019,0.524568,1.488790,-0.058023,0.540032,1.192701,0.046986,0.514943,0.979793,-0.040750,0.393649,1.010634,-0.082767,0.409242,0.519098,-0.161091,0.398653,0.064751,-0.098355,0.096812,1.501653,-0.122353,0.066135,1.220184,0.009512,-0.023801,1.418379,-0.047778,0.223400,0.999830,-0.104940,0.202946,0.545635,-0.164224,0.219042,0.067127,
